id,name,title,description,popular,recommended,primarySource
"henry-purcell-1659-minuet-in-a-minor-z650-111","Minuet in A minor, Z.650","Minuet in A minor, Z.650","Purcell - Minuet in A minor, Z.650",false,false,openopus
"henry-purcell-1659-miscellaneous-pieces-from-oxford-manuscripts-112","Miscellaneous pieces from Oxford manuscripts","Miscellaneous pieces from Oxford manuscripts","Purcell - Miscellaneous pieces from Oxford manuscripts",false,false,openopus
"henry-purcell-1659-miserere-mei-z109-113","Miserere Mei, Z.109","Miserere Mei, Z.109","Purcell - Miserere Mei, Z.109",false,false,openopus
"henry-purcell-1659-morning-service-in-d-major-for-soloists-chorus-and-orchestra-z230-114","Morning Service in D major, for soloists, chorus and orchestra, Z.230","Morning Service in D major, for soloists, chorus and orchestra, Z.230","Purcell - Morning Service in D major, for soloists, chorus and orchestra, Z.230",false,false,openopus
"henry-purcell-1659-music-for-a-while-song-z-5832-115","Music for a While, song, Z. 583/2","Music for a While, song, Z. 583/2","Purcell - Music for a While, song, Z. 583/2",false,false,openopus
"henry-purcell-1659-musicks-handmaid-116","Musick's Handmaid","Musick's Handmaid","Purcell - Musick's Handmaid",false,false,openopus
"henry-purcell-1659-my-beloved-spake-for-alto-tenor-2-basses-chorus-strings-and-continuo-z28--117","My beloved spake, for alto, tenor, 2 basses, chorus, strings and continuo, Z.28 ","My beloved spake, for alto, tenor, 2 basses, chorus, strings and continuo, Z.28 ","Purcell - My beloved spake, for alto, tenor, 2 basses, chorus, strings and continuo, Z.28 ",false,false,openopus
"henry-purcell-1659-my-beloved-spake-z28-118","My Beloved Spake, Z.28","My Beloved Spake, Z.28","Purcell - My Beloved Spake, Z.28",false,false,openopus
"henry-purcell-1659-my-heart-is-inditing-anthem-for-2-sopranos-altos-tenors-basses-double-chorus-strings-and-continuo-z30-119","My heart is inditing, anthem for 2 sopranos, altos, tenors, basses, double chorus, strings and continuo, Z.30","My heart is inditing, anthem for 2 sopranos, altos, tenors, basses, double chorus, strings and continuo, Z.30","Purcell - My heart is inditing, anthem for 2 sopranos, altos, tenors, basses, double chorus, strings and continuo, Z.30",false,false,openopus
"henry-purcell-1659-my-heart-whenever-you-appear-z399-120","My heart, whenever you appear, Z.399","My heart, whenever you appear, Z.399","Purcell - My heart, whenever you appear, Z.399",false,false,openopus
"henry-purcell-1659-my-ladys-coachman-john-catch-for-3-voices-z260-121","My Lady's Coachman, John, catch for 3 voices, Z.260","My Lady's Coachman, John, catch for 3 voices, Z.260","Purcell - My Lady's Coachman, John, catch for 3 voices, Z.260",false,false,openopus
"henry-purcell-1659-not-all-my-torments-can-your-pity-move-z400-122","Not All My Torments Can Your Pity Move, Z.400","Not All My Torments Can Your Pity Move, Z.400","Purcell - Not All My Torments Can Your Pity Move, Z.400",false,false,openopus
"henry-purcell-1659-now-does-the-glorious-day-appear-for-soloists-chorus-violins-and-continuo-z332-123","Now Does the Glorious Day Appear, for soloists, chorus, violins and continuo, Z.332","Now Does the Glorious Day Appear, for soloists, chorus, violins and continuo, Z.332","Purcell - Now Does the Glorious Day Appear, for soloists, chorus, violins and continuo, Z.332",false,false,openopus
"henry-purcell-1659-now-that-the-sun-hath-veiled-his-light-z193-an-evening-hymn-on-a-ground-124","Now That the Sun Hath Veiled His Light, Z.193, ""An Evening Hymn on a Ground""","Now That the Sun Hath Veiled His Light, Z.193, ""An Evening Hymn on a Ground""","Purcell - Now That the Sun Hath Veiled His Light, Z.193, ""An Evening Hymn on a Ground""",false,false,openopus
"henry-purcell-1659-o-dive-custos-auriacae-domus-for-2-sopranos-and-continuo-z504-125","O dive custos Auriacae domus, for 2 sopranos and continuo, Z.504","O dive custos Auriacae domus, for 2 sopranos and continuo, Z.504","Purcell - O dive custos Auriacae domus, for 2 sopranos and continuo, Z.504",false,false,openopus
"henry-purcell-1659-o-god-the-king-of-glory-for-chorus-and-organ-z34--126","O God the king of glory, for chorus and organ, Z.34 ","O God the king of glory, for chorus and organ, Z.34 ","Purcell - O God the king of glory, for chorus and organ, Z.34 ",false,false,openopus
"henry-purcell-1659-o-god-thou-art-my-god-for-2-sopranos-alto-tenor-bass-double-chorus-and-organ-z35--127","O God, thou art my god, for 2 sopranos, alto, tenor, bass, double chorus and organ, Z.35 ","O God, thou art my god, for 2 sopranos, alto, tenor, bass, double chorus and organ, Z.35 ","Purcell - O God, thou art my god, for 2 sopranos, alto, tenor, bass, double chorus and organ, Z.35 ",false,false,openopus
"henry-purcell-1659-o-god-thou-hast-cast-us-out-for-2-sopranos-2-altos-tenor-bass-chorus-and-organ-z36--128","O God, Thou hast cast us out, for 2 sopranos, 2 altos, tenor, bass, chorus and organ, Z.36 ","O God, Thou hast cast us out, for 2 sopranos, 2 altos, tenor, bass, chorus and organ, Z.36 ","Purcell - O God, Thou hast cast us out, for 2 sopranos, 2 altos, tenor, bass, chorus and organ, Z.36 ",false,false,openopus
"henry-purcell-1659-o-how-happys-he-z403--129","O how happy's he, Z.403 ","O how happy's he, Z.403 ","Purcell - O how happy's he, Z.403 ",false,false,openopus
"henry-purcell-1659-o-let-me-weep-for-voice-and-continuo-130","O let me weep, for voice and continuo","O let me weep, for voice and continuo","Purcell - O let me weep, for voice and continuo",false,false,openopus
"henry-purcell-1659-o-lord-our-governor-anthem-for-3-sopranos-2-basses-chorus-and-organ-z39-131","O Lord, our Governor, anthem for 3 sopranos, 2 basses, chorus and organ, Z.39","O Lord, our Governor, anthem for 3 sopranos, 2 basses, chorus and organ, Z.39","Purcell - O Lord, our Governor, anthem for 3 sopranos, 2 basses, chorus and organ, Z.39",false,false,openopus
"henry-purcell-1659-o-lord-rebuke-me-not-anthem-for-2-sopranos-chorus-and-organ-z40-132","O Lord, rebuke me not, anthem for 2 sopranos, chorus and organ, Z.40","O Lord, rebuke me not, anthem for 2 sopranos, chorus and organ, Z.40","Purcell - O Lord, rebuke me not, anthem for 2 sopranos, chorus and organ, Z.40",false,false,openopus
"henry-purcell-1659-o-sing-unto-the-lord-anthem-for-soprano-alto-tenor-2-basses-chorus-2-violins-viola-and-organ-z44-133","O sing unto the Lord, anthem for soprano, alto, tenor, 2 basses, chorus, 2 violins, viola and organ, Z.44","O sing unto the Lord, anthem for soprano, alto, tenor, 2 basses, chorus, 2 violins, viola and organ, Z.44","Purcell - O sing unto the Lord, anthem for soprano, alto, tenor, 2 basses, chorus, 2 violins, viola and organ, Z.44",false,false,openopus
"henry-purcell-1659-o-sing-unto-the-lord-z44-134","O Sing Unto the Lord, Z.44","O Sing Unto the Lord, Z.44","Purcell - O Sing Unto the Lord, Z.44",false,false,openopus
"henry-purcell-1659-o-solitude-my-sweetest-choice-z406-135","O Solitude, My Sweetest Choice, Z.406","O Solitude, My Sweetest Choice, Z.406","Purcell - O Solitude, My Sweetest Choice, Z.406",false,false,openopus
"henry-purcell-1659-o-fair-cedaria-hide-those-eyes-z402-136","O! Fair Cedaria, Hide Those Eyes, Z.402","O! Fair Cedaria, Hide Those Eyes, Z.402","Purcell - O! Fair Cedaria, Hide Those Eyes, Z.402",false,false,openopus
"henry-purcell-1659-oedipus-z583-137","Oedipus, Z.583","Oedipus, Z.583","Purcell - Oedipus, Z.583",false,false,openopus
"henry-purcell-1659-of-old-when-heroes-thought-it-base-z333-yorkshire-feast-song-138","Of Old, When Heroes Thought it Base, Z.333, ""Yorkshire Feast Song""","Of Old, When Heroes Thought it Base, Z.333, ""Yorkshire Feast Song""","Purcell - Of Old, When Heroes Thought it Base, Z.333, ""Yorkshire Feast Song""",false,false,openopus
"henry-purcell-1659-olinda-in-the-shades-unseen-z404-139","Olinda in the Shades Unseen, Z.404","Olinda in the Shades Unseen, Z.404","Purcell - Olinda in the Shades Unseen, Z.404",false,false,openopus
"henry-purcell-1659-on-the-brow-of-richmond-hill-z405-140","On the brow of Richmond Hill, Z.405","On the brow of Richmond Hill, Z.405","Purcell - On the brow of Richmond Hill, Z.405",false,false,openopus
"henry-purcell-1659-once-twice-thrice-i-julia-tried-catch-for-3-voices-z265-141","Once, twice, thrice, I Julia tried, catch for 3 voices, Z.265","Once, twice, thrice, I Julia tried, catch for 3 voices, Z.265","Purcell - Once, twice, thrice, I Julia tried, catch for 3 voices, Z.265",false,false,openopus
"henry-purcell-1659-oroonoko-z584-142","Oroonoko, Z.584","Oroonoko, Z.584","Purcell - Oroonoko, Z.584",false,false,openopus
"henry-purcell-1659-out-of-the-deep-have-i-called-anthem-for-soprano-alto-bass-chorus-and-continuo-z45-143","Out of the deep have I called, anthem for soprano, alto, bass, chorus and continuo Z.45","Out of the deep have I called, anthem for soprano, alto, bass, chorus and continuo Z.45","Purcell - Out of the deep have I called, anthem for soprano, alto, bass, chorus and continuo Z.45",false,false,openopus
"henry-purcell-1659-overture-and-suite-in-g-major-z770-144","Overture and Suite in G major, Z.770","Overture and Suite in G major, Z.770","Purcell - Overture and Suite in G major, Z.770",false,false,openopus
"henry-purcell-1659-overture-in-d-minor-z771-145","Overture in D minor, Z.771","Overture in D minor, Z.771","Purcell - Overture in D minor, Z.771",false,false,openopus
"henry-purcell-1659-overture-in-g-minor-z772-146","Overture in G minor, Z.772","Overture in G minor, Z.772","Purcell - Overture in G minor, Z.772",false,false,openopus
"henry-purcell-1659-pausanius-the-betrayer-of-his-country-z585--147","Pausanius, the Betrayer of His Country, Z.585 ","Pausanius, the Betrayer of His Country, Z.585 ","Purcell - Pausanius, the Betrayer of His Country, Z.585 ",false,false,openopus
"henry-purcell-1659-pausanius-z585-148","Pausanius, Z.585","Pausanius, Z.585","Purcell - Pausanius, Z.585",false,false,openopus
"henry-purcell-1659-pavan-in-a-major-z748-149","Pavan in A major, Z.748","Pavan in A major, Z.748","Purcell - Pavan in A major, Z.748",false,false,openopus
"henry-purcell-1659-pavan-in-a-minor-z749-150","Pavan in A minor, Z.749","Pavan in A minor, Z.749","Purcell - Pavan in A minor, Z.749",false,false,openopus
"henry-purcell-1659-pavan-in-b-flat-major-for-2-violins-z750-151","Pavan in B flat major for 2 Violins, Z.750","Pavan in B flat major for 2 Violins, Z.750","Purcell - Pavan in B flat major for 2 Violins, Z.750",false,false,openopus
"henry-purcell-1659-pavan-in-g-minor-for-3-violins-z752-152","Pavan in G minor for 3 Violins, Z.752","Pavan in G minor for 3 Violins, Z.752","Purcell - Pavan in G minor for 3 Violins, Z.752",false,false,openopus
"henry-purcell-1659-pavan-in-g-minor-z751-153","Pavan in G minor, Z.751","Pavan in G minor, Z.751","Purcell - Pavan in G minor, Z.751",false,false,openopus
"henry-purcell-1659-pavane-and-chaconne-154","Pavane and Chaconne","Pavane and Chaconne","Purcell - Pavane and Chaconne",false,false,openopus
"henry-purcell-1659-pious-celinda-goes-to-prayers-song-z410-155","Pious Celinda goes to prayers, song, Z.410","Pious Celinda goes to prayers, song, Z.410","Purcell - Pious Celinda goes to prayers, song, Z.410",false,false,openopus
"henry-purcell-1659-pox-on-you-for-a-fop-catch-for-3-voices-z268-156","Pox on You for a Fop, catch for 3 voices, Z.268","Pox on You for a Fop, catch for 3 voices, Z.268","Purcell - Pox on You for a Fop, catch for 3 voices, Z.268",false,false,openopus
"henry-purcell-1659-praise-the-lord-o-jerusalem-for-2-sopranos-alto-tenor-bass-chorus-2-violins-viola-and-organ-z46--157","Praise the Lord, O Jerusalem, for 2 sopranos, alto, tenor, bass, chorus, 2 violins, viola and organ, Z.46 ","Praise the Lord, O Jerusalem, for 2 sopranos, alto, tenor, bass, chorus, 2 violins, viola and organ, Z.46 ","Purcell - Praise the Lord, O Jerusalem, for 2 sopranos, alto, tenor, bass, chorus, 2 violins, viola and organ, Z.46 ",false,false,openopus
"henry-purcell-1659-prelude-in-f-for-solo-recorder-158","Prelude in F for Solo Recorder","Prelude in F for Solo Recorder","Purcell - Prelude in F for Solo Recorder",false,false,openopus
"henry-purcell-1659-prelude-in-g-minor-for-solo-violin-z773-159","Prelude in G minor for Solo Violin, Z.773","Prelude in G minor for Solo Violin, Z.773","Purcell - Prelude in G minor for Solo Violin, Z.773",false,false,openopus
"henry-purcell-1659-prelude-for-violin--solo-in-g-minor-zn-773-160","Prelude, for violin  solo in G minor, ZN 773","Prelude, for violin  solo in G minor, ZN 773","Purcell - Prelude, for violin  solo in G minor, ZN 773",false,false,openopus
"henry-purcell-1659-prophetess-or-the-history-of-dioclesian-z627--161","Prophetess, or The History of Dioclesian, Z.627 ","Prophetess, or The History of Dioclesian, Z.627 ","Purcell - Prophetess, or The History of Dioclesian, Z.627 ",false,false,openopus
"henry-purcell-1659-raise-raise-the-voice-for-soprano-bass-chorus-2-violins-and-continuo-z334-162","Raise, Raise the Voice, for soprano, bass, chorus, 2 violins and continuo, Z.334","Raise, Raise the Voice, for soprano, bass, chorus, 2 violins and continuo, Z.334","Purcell - Raise, Raise the Voice, for soprano, bass, chorus, 2 violins and continuo, Z.334",false,false,openopus
"henry-purcell-1659-rashly-i-swore-i-would-disown-z411-163","Rashly I swore I would disown, Z.411","Rashly I swore I would disown, Z.411","Purcell - Rashly I swore I would disown, Z.411",false,false,openopus
"henry-purcell-1659-regulus-or-the-faction-of-carthage-z586-164","Regulus, or the Faction of Carthage, Z.586","Regulus, or the Faction of Carthage, Z.586","Purcell - Regulus, or the Faction of Carthage, Z.586",false,false,openopus
"henry-purcell-1659-rejoice-in-the-lord-alway-z49-bell-anthem-165","Rejoice in the Lord alway, Z.49, ""Bell Anthem""","Rejoice in the Lord alway, Z.49, ""Bell Anthem""","Purcell - Rejoice in the Lord alway, Z.49, ""Bell Anthem""",false,false,openopus
"henry-purcell-1659-remember-not-lord-our-offences-for-chorus-and-organ-z50--166","Remember not, Lord, our offences, for chorus and organ, Z.50 ","Remember not, Lord, our offences, for chorus and organ, Z.50 ","Purcell - Remember not, Lord, our offences, for chorus and organ, Z.50 ",false,false,openopus
"henry-purcell-1659-rigadoon-in-c-major-z653-167","Rigadoon in C major, Z.653","Rigadoon in C major, Z.653","Purcell - Rigadoon in C major, Z.653",false,false,openopus
"henry-purcell-1659-round-o-z684-168","Round-O, Z.684","Round-O, Z.684","Purcell - Round-O, Z.684",false,false,openopus
"henry-purcell-1659-rule-a-wife-and-have-a-wife-z587-169","Rule a Wife and Have a Wife, Z.587","Rule a Wife and Have a Wife, Z.587","Purcell - Rule a Wife and Have a Wife, Z.587",false,false,openopus
"henry-purcell-1659-saccharissas-grown-old-for-2-voices-and-continuo-z507-170","Saccharissa's grown old, for 2 voices and continuo, Z.507","Saccharissa's grown old, for 2 voices and continuo, Z.507","Purcell - Saccharissa's grown old, for 2 voices and continuo, Z.507",false,false,openopus
"henry-purcell-1659-saraband-in-a-minor-z654-171","Saraband in A minor, Z.654","Saraband in A minor, Z.654","Purcell - Saraband in A minor, Z.654",false,false,openopus
"henry-purcell-1659-sefauchis-farewell-in-d-minor-z656-172","Sefauchi's Farewell in D minor, Z.656","Sefauchi's Farewell in D minor, Z.656","Purcell - Sefauchi's Farewell in D minor, Z.656",false,false,openopus
"henry-purcell-1659-she-loves-and-she-confesses-too-z413-173","She Loves and She Confesses Too, Z.413","She Loves and She Confesses Too, Z.413","Purcell - She Loves and She Confesses Too, Z.413",false,false,openopus
"henry-purcell-1659-since-from-my-dear-astreas-sight-aria-for-soprano-z-627app2-174","Since from my dear Astrea's sight, aria for soprano, Z. 627/App2","Since from my dear Astrea's sight, aria for soprano, Z. 627/App2","Purcell - Since from my dear Astrea's sight, aria for soprano, Z. 627/App2",false,false,openopus
"henry-purcell-1659-sir-anthony-love-or-the-rambling-lady-z588-175","Sir Anthony Love, or the Rambling Lady, Z.588","Sir Anthony Love, or the Rambling Lady, Z.588","Purcell - Sir Anthony Love, or the Rambling Lady, Z.588",false,false,openopus
"henry-purcell-1659-sir-barnaby-whigg-or-no-wit-like-a-womans-z589-176","Sir Barnaby Whigg, or No Wit Like a Woman's, Z.589","Sir Barnaby Whigg, or No Wit Like a Woman's, Z.589","Purcell - Sir Barnaby Whigg, or No Wit Like a Woman's, Z.589",false,false,openopus
"henry-purcell-1659-sir-walter-enjoying-his-damsel-catch-for-3-voices-z273-177","Sir Walter Enjoying His Damsel, catch for 3 voices, Z.273","Sir Walter Enjoying His Damsel, catch for 3 voices, Z.273","Purcell - Sir Walter Enjoying His Damsel, catch for 3 voices, Z.273",false,false,openopus
"henry-purcell-1659-sleep-adam-for-soprano-and-continuo-z195-178","Sleep, Adam, for soprano and continuo, Z.195","Sleep, Adam, for soprano and continuo, Z.195","Purcell - Sleep, Adam, for soprano and continuo, Z.195",false,false,openopus
"henry-purcell-1659-sleep-adam-sacred-song-for-soprano-and-continuo-z195-179","Sleep, Adam, Sacred Song, for soprano and continuo, Z.195","Sleep, Adam, Sacred Song, for soprano and continuo, Z.195","Purcell - Sleep, Adam, Sacred Song, for soprano and continuo, Z.195",false,false,openopus
"henry-purcell-1659-soft-notes-and-gently-raised-z510-a-serenading-song-180","Soft Notes and Gently Raised, Z.510, ""A Serenading Song""","Soft Notes and Gently Raised, Z.510, ""A Serenading Song""","Purcell - Soft Notes and Gently Raised, Z.510, ""A Serenading Song""",false,false,openopus
"henry-purcell-1659-sonata-a4-no-1-in-b-minor-z802-181","Sonata a4 no. 1 in B minor, Z.802","Sonata a4 no. 1 in B minor, Z.802","Purcell - Sonata a4 no. 1 in B minor, Z.802",false,false,openopus
"henry-purcell-1659-sonata-a4-no-10-in-d-major-z811-182","Sonata a4 no. 10 in D major, Z.811","Sonata a4 no. 10 in D major, Z.811","Purcell - Sonata a4 no. 10 in D major, Z.811",false,false,openopus
"henry-purcell-1659-sonata-a4-no-2-in-e-flat-major-z803-183","Sonata a4 no. 2 in E flat major, Z.803","Sonata a4 no. 2 in E flat major, Z.803","Purcell - Sonata a4 no. 2 in E flat major, Z.803",false,false,openopus
"henry-purcell-1659-sonata-a4-no-3-in-a-minor-z804-184","Sonata a4 no. 3 in A minor, Z.804","Sonata a4 no. 3 in A minor, Z.804","Purcell - Sonata a4 no. 3 in A minor, Z.804",false,false,openopus
"henry-purcell-1659-sonata-a4-no-4-in-d-minor-z805-185","Sonata a4 no. 4 in D minor, Z.805","Sonata a4 no. 4 in D minor, Z.805","Purcell - Sonata a4 no. 4 in D minor, Z.805",false,false,openopus
