work_id,scored_for_type,scored_for_id,is_featured,status
tomaso-albinoni-1671-trumpet-concerto-in-b-flat-major-77,ensemble,symphony-orchestra,false,pending
tomaso-albinoni-1671-trumpet-concerto-in-b-flat-major-77,instrument,trumpet,false,pending
tomaso-albinoni-1671-trumpet-concerto-in-b-flat-major-77,instrument,trumpet,true,pending
tomaso-albinoni-1671-trumpet-concerto-in-c-78,ensemble,symphony-orchestra,false,pending
tomaso-albinoni-1671-trumpet-concerto-in-c-78,instrument,trumpet,false,pending
tomaso-albinoni-1671-trumpet-concerto-in-c-78,instrument,trumpet,true,pending
tomaso-albinoni-1671-vien-con-nuova-orribil-guerra-for-soprano-2-trumpets-and-ensemble-79,instrument,soprano,false,pending
tomaso-albinoni-1671-violin-sonata-in-b-flat-major-tso32-dresden-sonata-no-1-80,instrument,violin,false,pending
tomaso-albinoni-1671-violin-sonata-in-b-flat-major-tso32-dresden-sonata-no-1-80,instrument,piano,false,pending
tomaso-albinoni-1671-violin-sonata-in-g-minor-t-so-33-dresden-sonata-no-2-81,instrument,violin,false,pending
tomaso-albinoni-1671-violin-sonata-in-g-minor-t-so-33-dresden-sonata-no-2-81,instrument,piano,false,pending
george-antheil-1900-2-odes-of-john-keats-for-narrator-and-piano--0,instrument,piano,false,pending
george-antheil-1900-4-stories-for-peter-song-stories-for-voice-and-piano-2,instrument,piano,false,pending
george-antheil-1900-6-little-pieces-for-string-quartet-w137-3,ensemble,string-quartet,false,pending
george-antheil-1900-a-jazz-symphony-5,ensemble,symphony-orchestra,false,pending
george-antheil-1900-ballet-mecanique-7,ensemble,symphony-orchestra,false,pending
george-antheil-1900-concert-for-chamber-orchestra-w170-10,ensemble,chamber-orchestra,false,pending
george-antheil-1900-death-of-machines-w42-third-piano-sonata-11,instrument,piano,false,pending
george-antheil-1900-jazz-sonata-w43-piano-sonata-no-4-13,instrument,piano,false,pending
george-antheil-1900-lithuanian-night-for-string-quartet-w125-15,ensemble,string-quartet,false,pending
george-antheil-1900-mckonkeys-ferry--a-concert-overture-17,ensemble,symphony-orchestra,false,pending
george-antheil-1900-piano-concerto-no-1-w205-18,ensemble,symphony-orchestra,false,pending
george-antheil-1900-piano-concerto-no-1-w205-18,instrument,piano,false,pending
george-antheil-1900-piano-concerto-no-1-w205-18,instrument,piano,true,pending
george-antheil-1900-piano-concerto-no-2-w207-19,ensemble,symphony-orchestra,false,pending
george-antheil-1900-piano-concerto-no-2-w207-19,instrument,piano,false,pending
george-antheil-1900-piano-concerto-no-2-w207-19,instrument,piano,true,pending
george-antheil-1900-serenade-for-string-orchestra-no-1-w189-20,ensemble,string-orchestra,false,pending
george-antheil-1900-solo-violin-sonata-21,instrument,violin,false,pending
george-antheil-1900-solo-violin-sonata-21,instrument,piano,false,pending
george-antheil-1900-sonata-for-violin-piano-and-drums-no-2-w131-22,instrument,piano,false,pending
george-antheil-1900-sonatina-for-violin-and-piano-w140-25,instrument,piano,false,pending
george-antheil-1900-string-quartet-no-1-w133b-26,ensemble,string-quartet,false,pending
george-antheil-1900-string-quartet-no-2-w135-for-sylvia-beach-with-love-27,ensemble,string-quartet,false,pending
george-antheil-1900-string-quartet-no-3-w142-28,ensemble,string-quartet,false,pending
george-antheil-1900-symphony-no-4-w177-1942-29,ensemble,symphony-orchestra,false,pending
george-antheil-1900-symphony-no-5-w186-joyous-30,ensemble,symphony-orchestra,false,pending
george-antheil-1900-trumpet-sonata-w143-33,instrument,trumpet,false,pending
george-antheil-1900-trumpet-sonata-w143-33,instrument,piano,false,pending
george-antheil-1900-violin-sonata-no-1-34,instrument,violin,false,pending
george-antheil-1900-violin-sonata-no-1-34,instrument,piano,false,pending
george-antheil-1900-violin-sonata-no-2-35,instrument,violin,false,pending
george-antheil-1900-violin-sonata-no-2-35,instrument,piano,false,pending
george-antheil-1900-violin-sonata-no-4-36,instrument,violin,false,pending
george-antheil-1900-violin-sonata-no-4-36,instrument,piano,false,pending
malcolm-arnold-1921-3-shanties-for-wind-quintet-op-4-0,ensemble,wind-quintet,false,pending
malcolm-arnold-1921-5-pieces-for-violin-and-piano-op-84-5,instrument,piano,false,pending
malcolm-arnold-1921-a-grand-grand-overture-op-57-7,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-a-sussex-overture-op-31-8,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-anniversary-overture-op-99-9,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-beckus-the-dandipratt-comedy-overture-op-5-10,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-clarinet-concerto-no-1-op-20-12,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-clarinet-concerto-no-1-op-20-12,instrument,clarinet,false,pending
malcolm-arnold-1921-clarinet-concerto-no-1-op-20-12,instrument,clarinet,true,pending
malcolm-arnold-1921-clarinet-concerto-no-2-op-115-13,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-clarinet-concerto-no-2-op-115-13,instrument,clarinet,false,pending
malcolm-arnold-1921-clarinet-concerto-no-2-op-115-13,instrument,clarinet,true,pending
malcolm-arnold-1921-clarinet-sonatina-op-29-14,instrument,clarinet,false,pending
malcolm-arnold-1921-commonwealth-christmas-overture-op-64-15,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-concertino-for-recorder-and-strings-op-41a-16,instrument,recorder,false,pending
malcolm-arnold-1921-concerto-for-2-pianos--and-orchestra-op-104-17,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-concerto-for-2-pianos--and-orchestra-op-104-17,instrument,piano,false,pending
malcolm-arnold-1921-concerto-for-2-pianos--and-orchestra-op-104-17,instrument,piano,true,pending
malcolm-arnold-1921-concerto-for-piano-duet-and-strings-op-32-18,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-concerto-for-piano-duet-and-strings-op-32-18,instrument,piano,false,pending
malcolm-arnold-1921-concerto-for-piano-duet-and-strings-op-32-18,instrument,piano,true,pending
malcolm-arnold-1921-divertimento-for-flute-oboe-and-clarinet-op-37-20,instrument,lute,false,pending
malcolm-arnold-1921-duo-for-2-clarinets-op-135-22,instrument,clarinet,false,pending
malcolm-arnold-1921-fanfare-for-louis-for-2-trumpets-26,instrument,trumpet,false,pending
malcolm-arnold-1921-fantasy-for-bassoon-op-86-27,instrument,bass,false,pending
malcolm-arnold-1921-fantasy-for-brass-band-op-114-28,ensemble,brass-band,false,pending
malcolm-arnold-1921-fantasy-for-cello-op-130-29,instrument,cello,false,pending
malcolm-arnold-1921-fantasy-for-clarinet-op-87-30,instrument,clarinet,false,pending
malcolm-arnold-1921-fantasy-for-flute-and-clarinet-31,instrument,lute,false,pending
malcolm-arnold-1921-fantasy-for-flute-op-89-32,instrument,lute,false,pending
malcolm-arnold-1921-fantasy-for-guitar-op-107-33,instrument,guitar,false,pending
malcolm-arnold-1921-fantasy-for-harp-op-117-34,instrument,harp,false,pending
malcolm-arnold-1921-fantasy-for-recorder-and-string-quartet-op-140-35,ensemble,string-quartet,false,pending
malcolm-arnold-1921-fantasy-for-trumpet-op-100-36,instrument,trumpet,false,pending
malcolm-arnold-1921-fantasy-on-a-theme-of-john-field-for-piano-and-orchestra-op-116-37,instrument,piano,false,pending
malcolm-arnold-1921-flute-concertino-op-19a-38,instrument,lute,false,pending
malcolm-arnold-1921-flute-sonata-op-121-39,instrument,lute,false,pending
malcolm-arnold-1921-flute-sonata-op-121-39,instrument,piano,false,pending
malcolm-arnold-1921-grand-fantasia-for-flute-trumpet--and-piano-40,instrument,lute,false,pending
malcolm-arnold-1921-guitar-concerto-op-67-41,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-guitar-concerto-op-67-41,instrument,guitar,false,pending
malcolm-arnold-1921-guitar-concerto-op-67-41,instrument,guitar,true,pending
malcolm-arnold-1921-little-suite-no-1-for-brass-band-op-80-46,ensemble,brass-band,false,pending
malcolm-arnold-1921-little-suite-no-2-for-brass-band-op-93-47,ensemble,brass-band,false,pending
malcolm-arnold-1921-oboe-concerto-op-39-52,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-oboe-concerto-op-39-52,instrument,oboe,false,pending
malcolm-arnold-1921-oboe-concerto-op-39-52,instrument,oboe,true,pending
malcolm-arnold-1921-organ-concerto-op-47-53,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-organ-concerto-op-47-53,instrument,organ,false,pending
malcolm-arnold-1921-organ-concerto-op-47-53,instrument,organ,true,pending
malcolm-arnold-1921-overture-for-wind-octet-55,ensemble,wind-octet,false,pending
malcolm-arnold-1921-peterloo-overture-op-97-56,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-phantasy-for-string-quartet-vita-abundans-57,ensemble,string-quartet,false,pending
malcolm-arnold-1921-piano-sonata-58,instrument,piano,false,pending
malcolm-arnold-1921-quintet-no-1-for-2-trumpets-horn-trombone-and-tuba-op-73-60,instrument,trombone,false,pending
malcolm-arnold-1921-recorder-concerto-op-133-61,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-recorder-concerto-op-133-61,instrument,recorder,false,pending
malcolm-arnold-1921-recorder-concerto-op-133-61,instrument,recorder,true,pending
malcolm-arnold-1921-return-of-odysseus-cantata-for-chorus-and-orchestra-op-119-62,ensemble,choir,false,pending
malcolm-arnold-1921-return-of-odysseus-cantata-for-chorus-and-orchestra-op-119-62,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-robert-kett-overture-op-141-64,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-saxophone-concerto-65,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-saxophone-concerto-65,instrument,saxophone,false,pending
malcolm-arnold-1921-saxophone-concerto-65,instrument,saxophone,true,pending
malcolm-arnold-1921-serenade-for-guitar-and-strings-op-50-66,instrument,guitar,false,pending
malcolm-arnold-1921-shakespearean-cello-concerto-op-136-68,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-shakespearean-cello-concerto-op-136-68,instrument,cello,false,pending
malcolm-arnold-1921-shakespearean-cello-concerto-op-136-68,instrument,cello,true,pending
malcolm-arnold-1921-sonata-for-violin-and-piano-no-1-op-15-69,instrument,piano,false,pending
malcolm-arnold-1921-sonata-for-violin-and-piano-no-2-op-43-70,instrument,piano,false,pending
malcolm-arnold-1921-sonata-for-violin-and-piano-op-17-71,instrument,piano,false,pending
malcolm-arnold-1921-sonatina-for-flute-and-piano-op-19-72,instrument,lute,false,pending
malcolm-arnold-1921-sonatina-for-recorder-and-piano-op-41-73,instrument,piano,false,pending
malcolm-arnold-1921-sonatine-for-oboe-and-piano-74,instrument,piano,false,pending
malcolm-arnold-1921-string-quartet-no-1-op-23-76,ensemble,string-quartet,false,pending
malcolm-arnold-1921-string-quartet-no-2-op-118-77,ensemble,string-quartet,false,pending
malcolm-arnold-1921-suite-bourgeoise-for-flute-oboe-and-piano-78,instrument,lute,false,pending
malcolm-arnold-1921-symphony-for-brass-instruments-op-123-80,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-symphony-for-strings-op-13-81,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-symphony-no-1-op-22-82,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-symphony-no-2-op-40-83,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-symphony-no-3-op-63-84,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-symphony-no-4-op-71-85,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-symphony-no-5-op-74-86,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-symphony-no-6-op-95-87,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-symphony-no-7-op-113-88,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-symphony-no-8-op-124-89,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-symphony-no-9-op-128-90,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-tam-oshanter-overture-op-51-91,ensemble,symphony-orchestra,false,pending
malcolm-arnold-1921-trio-for-flute-viola-and-bassoon-op-6-102,instrument,lute,false,pending
malcolm-arnold-1921-trio-for-violin-cello-and-piano-op-54-103,instrument,piano,false,pending
malcolm-arnold-1921-woodwind-quintet-op-2-108,ensemble,wind-quintet,false,pending
milton-babbitt-1916-accompanied-recitative-serialized-composition-for-soprano-saxophone-and-piano-0,instrument,saxophone,false,pending
milton-babbitt-1916-beaten-paths-for-marimba-2,instrument,marimba,false,pending
milton-babbitt-1916-clarinet-quintet-4,ensemble,clarinet-quintet,false,pending
milton-babbitt-1916-composition-for-viola-and-piano-6,instrument,piano,false,pending
milton-babbitt-1916-correspondences-for-string-orchestra-and-synthesized-tape-7,ensemble,string-orchestra,false,pending
milton-babbitt-1916-homily-for-snare-drum-10,instrument,snare-drum,false,pending
milton-babbitt-1916-melismata-for-violin-12,instrument,violin,false,pending
milton-babbitt-1916-none-but-the-lonely-flute-for-flute-13,instrument,lute,false,pending
milton-babbitt-1916-play-it-again-sam-for-viola-16,instrument,viola,false,pending
milton-babbitt-1916-reflections-for-piano-and-synthesized-tape-18,instrument,piano,false,pending
milton-babbitt-1916-sheer-pluck-for-solo-guitar-21,instrument,guitar,false,pending
milton-babbitt-1916-soli-e-duettini-for-flute-and-guitar-22,instrument,lute,false,pending
milton-babbitt-1916-whirled-series-for-saxaphone-and-piano-24,instrument,piano,false,pending
johann-sebastian-bach-1685-cantata-198-lass-furstin-lass-noch-einen-strahl-bwv198-79,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-198-lass-furstin-lass-noch-einen-strahl-bwv198-79,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-208-was-mir-behagt-ist-nur-die-muntre-jagd-bwv208-80,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-208-was-mir-behagt-ist-nur-die-muntre-jagd-bwv208-80,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-1-wie-schon-leuchtet-der-morgenstern-bwv1-81,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-1-wie-schon-leuchtet-der-morgenstern-bwv1-81,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-10-meine-seel-erhebet-den-herren-bwv10-82,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-10-meine-seel-erhebet-den-herren-bwv10-82,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-100-was-gott-tut-das-ist-wohlgetan-bwv100-83,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-100-was-gott-tut-das-ist-wohlgetan-bwv100-83,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-103-ihr-werdet-weinen-und-heulen-bwv103-84,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-103-ihr-werdet-weinen-und-heulen-bwv103-84,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-104-du-hirte-israel-hore-no-104-85,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-104-du-hirte-israel-hore-no-104-85,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-105-herr-gehe-nicht-ins-gericht-no-105-86,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-105-herr-gehe-nicht-ins-gericht-no-105-86,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-106-gottes-zeit-ist-die-allerbeste-zeit-bwv106-87,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-106-gottes-zeit-ist-die-allerbeste-zeit-bwv106-87,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-107-was-willst-du-dich-betruben-bwv107-88,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-107-was-willst-du-dich-betruben-bwv107-88,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-108-es-ist-euch-gut-dass-ich-hingehe-bwv108-89,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-108-es-ist-euch-gut-dass-ich-hingehe-bwv108-89,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-11-lobet-gott-in-seinen-reichen-bwv11-90,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-11-lobet-gott-in-seinen-reichen-bwv11-90,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-110-unser-mund-sei-voll-lachens-bwv110-91,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-110-unser-mund-sei-voll-lachens-bwv110-91,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-111-was-mein-gott-will-das-gscheh-allzeit-bwv111-92,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-111-was-mein-gott-will-das-gscheh-allzeit-bwv111-92,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-112-der-herr-ist-mein-getreuer-hirt-bwv112-93,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-112-der-herr-ist-mein-getreuer-hirt-bwv112-93,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-116-du-freidefurst-herr-jesu-christ-bwv116-94,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-116-du-freidefurst-herr-jesu-christ-bwv116-94,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-117-sei-lob-und-ehr-dem-hochsten-bwv117-95,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-117-sei-lob-und-ehr-dem-hochsten-bwv117-95,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-119-preise-jerusalem-den-herrn-bwv119-96,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-119-preise-jerusalem-den-herrn-bwv119-96,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-12-weinen-klagen-sorgen-zagen-bwv12-97,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-12-weinen-klagen-sorgen-zagen-bwv12-97,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-120-gott-man-lobet-dich-in-der-stille-bwv120-98,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-120-gott-man-lobet-dich-in-der-stille-bwv120-98,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-120a-herr-gott-beherrscher-aller-dinge-bwv120a-99,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-120a-herr-gott-beherrscher-aller-dinge-bwv120a-99,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-121-christum-wir-sollen-loben-schon-bwv121-100,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-121-christum-wir-sollen-loben-schon-bwv121-100,ensemble,symphony-orchestra,false,pending
johann-sebastian-bach-1685-cantata-no-123-liebster-immanuel-herzog-der-frommen-bwv123-101,ensemble,choir,false,pending
johann-sebastian-bach-1685-cantata-no-123-liebster-immanuel-herzog-der-frommen-bwv123-101,ensemble,symphony-orchestra,false,pending
